,Name,user_id,product_id,rating,times_stamps,offers
4732,Vedika Madan,A3945ZO3MNKVMO,B003ES5ZSW,5.0,1386460800,"""Save $10 when you spend $50 or more."""
4733,Vedika Madan,A3945ZO3MNKVMO,B003VAHYTG,5.0,1356652800,"""Save $10 when you spend $50 or more."""
4734,Vedika Madan,A3945ZO3MNKVMO,B003XNG6LI,5.0,1351468800,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
4735,Vedika Madan,A3945ZO3MNKVMO,B004071ZXA,5.0,1356652800,"""Birthday month exclusive: 10% off for all August birthdays."""
4736,Vedika Madan,A3945ZO3MNKVMO,B00461E7JE,5.0,1356652800,"""Last chance to grab items at clearance prices. Up to 70% off!"""
4737,Vedika Madan,A3945ZO3MNKVMO,B004XC6GJ0,5.0,1356739200,"""Limited stock remaining: Clearance items must go!"""
4738,Vedika Madan,A3945ZO3MNKVMO,B0056G10WK,5.0,1356652800,"""Birthday month exclusive: 10% off for all August birthdays."""
4739,Vedika Madan,A3945ZO3MNKVMO,B005C31F2M,4.0,1356652800,"""Give $10, get $10 when you refer a friend."""
4740,Vedika Madan,A3945ZO3MNKVMO,B005KG44V0,4.0,1350345600,"""Buy a laptop, mouse, and bag together and save 15%."""
4741,Vedika Madan,A3945ZO3MNKVMO,B005TUQV0E,4.0,1331424000,"""Buy one pair of shoes, get a second pair free."""
4742,Vedika Madan,A3945ZO3MNKVMO,B006YBQ6V6,5.0,1356739200,"""BOGO 50% off on all dresses."""
4743,Vedika Madan,A3945ZO3MNKVMO,B007WTGWBS,3.0,1356652800,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
4744,Vedika Madan,A3945ZO3MNKVMO,B008RJZQSW,4.0,1356652800,"""Limited stock remaining: Clearance items must go!"""
4745,Vedika Madan,A3945ZO3MNKVMO,B009QV3NBM,2.0,1362355200,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
4746,Vedika Madan,A3945ZO3MNKVMO,B00FZHCR04,5.0,1393718400,"""Enjoy free shipping on orders over $25."""
4747,Purab Vora,A3L52N7YVFR5ZO,0972683275,5.0,1384560000,"""Upgrade your phone and get a free case and screen protector."""
4748,Indranil Bedi,A2UAS6OGCR8IUG,0972683275,5.0,1356048000,"""Upgrade your phone and get a free case and screen protector."""
4749,Indranil Bedi,A2UAS6OGCR8IUG,B002WE6D44,5.0,1361836800,"""Get 20% off on all orders this weekend!"""
4750,Indranil Bedi,A2UAS6OGCR8IUG,B005NEZDUA,5.0,1349740800,"""Take $20 off your next purchase."""
4751,Indranil Bedi,A2UAS6OGCR8IUG,B006GWO5WK,3.0,1357430400,"""Last chance to grab items at clearance prices. Up to 70% off!"""
4752,Indranil Bedi,A2UAS6OGCR8IUG,B006UMM1PO,4.0,1361836800,"""Buy one pair of shoes, get a second pair free."""
4753,Indranil Bedi,A2UAS6OGCR8IUG,B007JL60U2,5.0,1361836800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
4754,Indranil Bedi,A2UAS6OGCR8IUG,B008IJRAAS,5.0,1357430400,"""Tag a friend and both of you get a 15% discount code."""
4755,Indranil Bedi,A2UAS6OGCR8IUG,B0090Z3QG6,5.0,1373241600,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
4756,Indranil Bedi,A2UAS6OGCR8IUG,B0097BEECI,5.0,1356048000,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
4757,Indranil Bedi,A2UAS6OGCR8IUG,B009NHWVIA,5.0,1357430400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
4758,Fateh Varty,A1CWJIHXZJB0XU,0972683275,5.0,1364774400,"""Upgrade your phone and get a free case and screen protector."""
4759,Ehsaan Tella,A15RAS3OFAW410,0972683275,4.0,1293667200,"""Upgrade your phone and get a free case and screen protector."""
4760,Ehsaan Tella,A15RAS3OFAW410,B00006HSML,1.0,1238284800,"""Buy one pair of shoes, get a second pair free."""
4761,Ehsaan Tella,A15RAS3OFAW410,B00DR0PDNE,5.0,1388620800,"""Birthday month exclusive: 10% off for all August birthdays."""
4762,Aarna Chander,A35MCPGBZK8UY4,0972683275,5.0,1365552000,"""Upgrade your phone and get a free case and screen protector."""
4763,Aarna Chander,A35MCPGBZK8UY4,B0030M23RS,1.0,1402012800,"""Free express shipping for a limited time."""
4764,Devansh Gara,A2CV4SYG4SL4AM,0972683275,5.0,1325116800,"""Upgrade your phone and get a free case and screen protector."""
4765,Devansh Gara,A2CV4SYG4SL4AM,B00004VX39,3.0,1257897600,"""Last chance to grab items at clearance prices. Up to 70% off!"""
4766,Devansh Gara,A2CV4SYG4SL4AM,B000PDR230,5.0,1257897600,"""Buy one pair of shoes, get a second pair free."""
4767,Devansh Gara,A2CV4SYG4SL4AM,B003DZ165W,5.0,1294185600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
4768,Nitya Saran,A296RXP4J0WKLI,0972683275,5.0,1361059200,"""Upgrade your phone and get a free case and screen protector."""
4769,Nitya Saran,A296RXP4J0WKLI,B001GTTEBK,5.0,1360454400,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
4770,Nitya Saran,A296RXP4J0WKLI,B003I4TGDC,5.0,1360454400,"""Enjoy free shipping on orders over $25."""
4771,Arhaan Kapur,A2ZCB2NHYA4GL6,0972683275,5.0,1326067200,"""Upgrade your phone and get a free case and screen protector."""
4772,Yashvi Chander,A3LRP51KB8VACW,0972683275,5.0,1400025600,"""Upgrade your phone and get a free case and screen protector."""
4773,Yashvi Chander,A3LRP51KB8VACW,B0006I1TRY,5.0,1400025600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
4774,Yashvi Chander,A3LRP51KB8VACW,B001V9LQC0,5.0,1400025600,"""Subscribe to our newsletter and receive 10% off your first order."""
4775,Advika Rajan,A0293130VTX2ZXA70JQS,0972683275,5.0,1353888000,"""Upgrade your phone and get a free case and screen protector."""
4776,Kartik Halder,A3F2F2UXWFGQSK,0972683275,5.0,1348444800,"""Upgrade your phone and get a free case and screen protector."""
4777,Kartik Halder,A3F2F2UXWFGQSK,B003CH1SJU,5.0,1330473600,"""Enjoy free shipping on orders over $25."""
4778,Kaira Sehgal,A1BKKEWFMHS7XU,0972683275,5.0,1335744000,"""Upgrade your phone and get a free case and screen protector."""
4779,Kaira Sehgal,A1BKKEWFMHS7XU,B0001OHH0Q,5.0,1303862400,"""First-time buyers: Take $5 off your initial purchase."""
4780,Kaira Sehgal,A1BKKEWFMHS7XU,B0002L5R78,5.0,1335744000,"""BOGO 50% off on all dresses."""
4781,Kaira Sehgal,A1BKKEWFMHS7XU,B000F9NXW8,5.0,1173312000,"""Tag a friend and both of you get a 15% discount code."""
4782,Kaira Sehgal,A1BKKEWFMHS7XU,B000X3KOD2,5.0,1335744000,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
4783,Kaira Sehgal,A1BKKEWFMHS7XU,B0086G66Y4,5.0,1359072000,"""Upgrade your phone and get a free case and screen protector."""
4784,Kaira Sehgal,A1BKKEWFMHS7XU,B00B02TSN2,5.0,1398124800,"""Enjoy free shipping on orders over $25."""
4785,Urvi Sangha,A1FGK3N8GZHGZJ,0972683275,5.0,1361404800,"""Upgrade your phone and get a free case and screen protector."""
4786,Urvi Sangha,A1FGK3N8GZHGZJ,B00004Z6XS,5.0,1361318400,"""First-time buyers: Take $5 off your initial purchase."""
4787,Urvi Sangha,A1FGK3N8GZHGZJ,B000EIW1P0,5.0,1377043200,"""Upgrade your phone and get a free case and screen protector."""
4788,Urvi Sangha,A1FGK3N8GZHGZJ,B0018SF0RG,5.0,1325289600,"""Refer a friend and get 20% off your next purchase when they make their first order."""
4789,Urvi Sangha,A1FGK3N8GZHGZJ,B0025PKFUI,5.0,1325289600,"""Buy one, get one 50% off."""
4790,Urvi Sangha,A1FGK3N8GZHGZJ,B0026FCAYG,5.0,1361404800,"""Upgrade your phone and get a free case and screen protector."""
4791,Urvi Sangha,A1FGK3N8GZHGZJ,B002MRMCKU,3.0,1361404800,"""Upgrade your phone and get a free case and screen protector."""
4792,Urvi Sangha,A1FGK3N8GZHGZJ,B002SGATH8,5.0,1361318400,"""Buy one, get one 50% off."""
4793,Urvi Sangha,A1FGK3N8GZHGZJ,B003ES5ZUU,5.0,1361404800,"""Enjoy free shipping on orders over $25."""
4794,Urvi Sangha,A1FGK3N8GZHGZJ,B0052TL9Y0,2.0,1361404800,"""Exclusive offer for our loyal customers: 20% off your next visit."""
4795,Urvi Sangha,A1FGK3N8GZHGZJ,B0053NBLFW,4.0,1361404800,"""Take $20 off your next purchase."""
4796,Urvi Sangha,A1FGK3N8GZHGZJ,B006BZ5OHW,4.0,1362096000,"""Exclusive offer for our loyal customers: 20% off your next visit."""
4797,Urvi Sangha,A1FGK3N8GZHGZJ,B0085V61HW,4.0,1362182400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
4798,Urvi Sangha,A1FGK3N8GZHGZJ,B00B1NL6WQ,5.0,1397606400,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
4799,Urvi Sangha,A1FGK3N8GZHGZJ,B00CWIWU3S,1.0,1386201600,"""Limited stock remaining: Clearance items must go!"""
4800,Jivin Date,A2ZDMIP49N36UJ,0972683275,5.0,1362873600,"""Upgrade your phone and get a free case and screen protector."""
4801,Jivin Date,A2ZDMIP49N36UJ,B000K4V4X8,4.0,1362873600,"""Buy one, get one 50% off."""
4802,Jivin Date,A2ZDMIP49N36UJ,B000O7EXCA,5.0,1362873600,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
4803,Jivin Date,A2ZDMIP49N36UJ,B000V06UHQ,5.0,1285113600,"""Subscribe to our newsletter and receive 10% off your first order."""
4804,Jivin Date,A2ZDMIP49N36UJ,B000YO517E,5.0,1362873600,"""Free express shipping for a limited time."""
4805,Jivin Date,A2ZDMIP49N36UJ,B001F7AJKI,5.0,1312329600,"""Get 20% off on all orders this weekend!"""
4806,Jivin Date,A2ZDMIP49N36UJ,B001M5BIX0,5.0,1362873600,"""Subscribe to our newsletter and receive 10% off your first order."""
4807,Jivin Date,A2ZDMIP49N36UJ,B002MW6HRO,5.0,1362873600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
4808,Jivin Date,A2ZDMIP49N36UJ,B0039H2W66,5.0,1362873600,"""Get 20% off on all orders this weekend!"""
4809,Jivin Date,A2ZDMIP49N36UJ,B003B01AHS,5.0,1362873600,"""Get 20% off on all orders this weekend!"""
4810,Jivin Date,A2ZDMIP49N36UJ,B003XE3X8Q,5.0,1362873600,"""Buy one, get one 50% off."""
4811,Jivin Date,A2ZDMIP49N36UJ,B005SVTMKU,4.0,1362873600,"""Upgrade your phone and get a free case and screen protector."""
4812,Jivin Date,A2ZDMIP49N36UJ,B007BWQ6VM,4.0,1362873600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
4813,Jivin Date,A2ZDMIP49N36UJ,B0092YMZJY,5.0,1362873600,"""Subscribe to our newsletter and receive 10% off your first order."""
4814,Jivin Date,A2ZDMIP49N36UJ,B0098Y77LE,4.0,1362873600,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
4815,Amani Thaman,A14R4K86STZFD2,0972683275,5.0,1375833600,"""Upgrade your phone and get a free case and screen protector."""
4816,Amani Thaman,A14R4K86STZFD2,B000TQ4D8K,5.0,1375833600,"""Take $20 off your next purchase."""
4817,Amani Thaman,A14R4K86STZFD2,B0014Z29OU,5.0,1293926400,"""Refer a friend and get 20% off your next purchase when they make their first order."""
4818,Amani Thaman,A14R4K86STZFD2,B002ZKXK2S,5.0,1356912000,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
4819,Amani Thaman,A14R4K86STZFD2,B0043M6668,5.0,1355961600,"""Buy a laptop, mouse, and bag together and save 15%."""
4820,Amani Thaman,A14R4K86STZFD2,B0049Z89MS,4.0,1355961600,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
4821,Amani Thaman,A14R4K86STZFD2,B006G6UJSK,5.0,1357516800,"""Birthday month exclusive: 10% off for all August birthdays."""
4822,Amani Thaman,A14R4K86STZFD2,B007HQR710,4.0,1351728000,"""BOGO 50% off on all dresses."""
4823,Chirag Seth,ABU4LUKJU2QOY,0972683275,5.0,1378339200,"""Upgrade your phone and get a free case and screen protector."""
4824,Chirag Seth,ABU4LUKJU2QOY,B00000J1V5,5.0,1385510400,"""Save $10 when you spend $50 or more."""
4825,Chirag Seth,ABU4LUKJU2QOY,B00006346W,5.0,1379462400,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
4826,Chirag Seth,ABU4LUKJU2QOY,B000067RC4,5.0,1387152000,"""Limited-time offer: 50% off until midnight!"""
4827,Chirag Seth,ABU4LUKJU2QOY,B000067S60,5.0,1400457600,"""Refer a friend and get 20% off your next purchase when they make their first order."""
4828,Chirag Seth,ABU4LUKJU2QOY,B00006I5SQ,5.0,1394668800,"""Subscribe to our newsletter and receive 10% off your first order."""
4829,Chirag Seth,ABU4LUKJU2QOY,B00006JKWZ,5.0,1332460800,"""Subscribe to our newsletter and receive 10% off your first order."""
4830,Chirag Seth,ABU4LUKJU2QOY,B00006JP5H,5.0,1332460800,"""Tag a friend and both of you get a 15% discount code."""
4831,Chirag Seth,ABU4LUKJU2QOY,B00006OAJB,5.0,1334361600,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
4832,Chirag Seth,ABU4LUKJU2QOY,B0000A98AC,5.0,1400457600,"""Save $10 when you spend $50 or more."""
4833,Chirag Seth,ABU4LUKJU2QOY,B00029U1DK,5.0,1400457600,"""Limited-time offer: 50% off until midnight!"""
4834,Chirag Seth,ABU4LUKJU2QOY,B000C1MY1A,5.0,1336694400,"""Buy one, get one 50% off."""
4835,Chirag Seth,ABU4LUKJU2QOY,B000CRFOMK,5.0,1376265600,"""First-time buyers: Take $5 off your initial purchase."""
4836,Chirag Seth,ABU4LUKJU2QOY,B000FYZARY,5.0,1380326400,"""BOGO 50% off on all dresses."""
4837,Chirag Seth,ABU4LUKJU2QOY,B000JE7GPY,5.0,1376265600,"""Get 20% off on all orders this weekend!"""
4838,Chirag Seth,ABU4LUKJU2QOY,B000LRA6TM,5.0,1380326400,"""Birthday month exclusive: 10% off for all August birthdays."""
4839,Chirag Seth,ABU4LUKJU2QOY,B000NQ16NG,5.0,1382054400,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
4840,Chirag Seth,ABU4LUKJU2QOY,B000X9O8SI,4.0,1376265600,"""Enjoy free shipping on orders over $25."""
4841,Chirag Seth,ABU4LUKJU2QOY,B0012GVVWW,5.0,1334880000,"""Birthday month exclusive: 10% off for all August birthdays."""
4842,Chirag Seth,ABU4LUKJU2QOY,B00167341S,4.0,1385510400,"""Free express shipping for a limited time."""
4843,Chirag Seth,ABU4LUKJU2QOY,B001E1Y5O6,5.0,1379548800,"""Limited stock remaining: Clearance items must go!"""
4844,Chirag Seth,ABU4LUKJU2QOY,B001NS0OZ4,5.0,1381968000,"""Welcome to our store! New customers get 15% off their first order."""
4845,Chirag Seth,ABU4LUKJU2QOY,B001U7CAUU,5.0,1378166400,"""Refer a friend and get 20% off your next purchase when they make their first order."""
4846,Chirag Seth,ABU4LUKJU2QOY,B001UNLRGC,5.0,1376265600,"""Exclusive offer for our loyal customers: 20% off your next visit."""
4847,Chirag Seth,ABU4LUKJU2QOY,B002C8A79W,5.0,1377302400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
4848,Chirag Seth,ABU4LUKJU2QOY,B002TXJUJ8,5.0,1336694400,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
4849,Chirag Seth,ABU4LUKJU2QOY,B003EB0AXY,5.0,1334361600,"""Limited-time offer: 50% off until midnight!"""
4850,Chirag Seth,ABU4LUKJU2QOY,B003ES5ZUU,5.0,1376265600,"""Enjoy free shipping on orders over $25."""
4851,Chirag Seth,ABU4LUKJU2QOY,B003L1AFC8,5.0,1384732800,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
4852,Chirag Seth,ABU4LUKJU2QOY,B003YGSPW2,4.0,1394668800,"""Limited-time offer: 50% off until midnight!"""
4853,Chirag Seth,ABU4LUKJU2QOY,B0043PIZYG,3.0,1394668800,"""Limited-time offer: 50% off until midnight!"""
4854,Chirag Seth,ABU4LUKJU2QOY,B00487XJZ4,5.0,1349913600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
4855,Chirag Seth,ABU4LUKJU2QOY,B004CVJID8,5.0,1320969600,"""Subscribe to our newsletter and receive 10% off your first order."""
4856,Chirag Seth,ABU4LUKJU2QOY,B004KJE8FK,5.0,1336694400,"""BOGO 50% off on all dresses."""
4857,Chirag Seth,ABU4LUKJU2QOY,B004KJE8FU,5.0,1336694400,"""Buy a laptop, mouse, and bag together and save 15%."""
4858,Chirag Seth,ABU4LUKJU2QOY,B004M8SWBK,5.0,1334361600,"""Save $10 when you spend $50 or more."""
4859,Chirag Seth,ABU4LUKJU2QOY,B004QDYLEI,5.0,1385510400,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
4860,Chirag Seth,ABU4LUKJU2QOY,B004YW7WCY,5.0,1378339200,"""BOGO 50% off on all dresses."""
4861,Chirag Seth,ABU4LUKJU2QOY,B0052SCU8U,5.0,1378339200,"""Buy one, get one 50% off."""
4862,Chirag Seth,ABU4LUKJU2QOY,B00570TLJY,5.0,1336694400,"""Take $20 off your next purchase."""
4863,Chirag Seth,ABU4LUKJU2QOY,B005DSPLC6,5.0,1350950400,"""Refer a friend and get 20% off your next purchase when they make their first order."""
4864,Chirag Seth,ABU4LUKJU2QOY,B005N6ICXS,1.0,1366588800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
4865,Chirag Seth,ABU4LUKJU2QOY,B007NZKNVQ,5.0,1376956800,"""Give $10, get $10 when you refer a friend."""
4866,Chirag Seth,ABU4LUKJU2QOY,B0081G3XEU,5.0,1378771200,"""First-time buyers: Take $5 off your initial purchase."""
4867,Chirag Seth,ABU4LUKJU2QOY,B0081UUYWA,5.0,1374019200,"""First-time buyers: Take $5 off your initial purchase."""
4868,Chirag Seth,ABU4LUKJU2QOY,B008TCW2LG,5.0,1388880000,"""First-time buyers: Take $5 off your initial purchase."""
4869,Chirag Seth,ABU4LUKJU2QOY,B00AWKC0JM,5.0,1385510400,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
4870,Chirag Seth,ABU4LUKJU2QOY,B00BXUUDCQ,5.0,1390435200,"""Take $20 off your next purchase."""
4871,Darshit Bobal,A2DGVS13XMUNB3,0972683275,5.0,1320883200,"""Upgrade your phone and get a free case and screen protector."""
4872,Darshit Bobal,A2DGVS13XMUNB3,B00333F2YU,4.0,1316563200,"""Subscribe to our newsletter and receive 10% off your first order."""
4873,Tanya Madan,A18UFW42IIXMVU,0972683275,5.0,1386115200,"""Upgrade your phone and get a free case and screen protector."""
4874,Amani Amble,ACKMRQGIOE5CM,0972683275,5.0,1311033600,"""Upgrade your phone and get a free case and screen protector."""
4875,Reyansh Mannan,A2X837PZUYO9SP,0972683275,5.0,1365379200,"""Upgrade your phone and get a free case and screen protector."""
4876,Reyansh Mannan,A2X837PZUYO9SP,B0012S4APK,5.0,1365379200,"""Limited-time offer: 50% off until midnight!"""
4877,Reyansh Mannan,A2X837PZUYO9SP,B00DR0PDNE,4.0,1382054400,"""Birthday month exclusive: 10% off for all August birthdays."""
4878,Mohanlal Chada,ABFMCMZDV4J75,0972683275,3.0,1354147200,"""Upgrade your phone and get a free case and screen protector."""
4879,Mohanlal Chada,ABFMCMZDV4J75,B00004SB92,5.0,1034899200,"""Get 20% off on all orders this weekend!"""
4880,Mohanlal Chada,ABFMCMZDV4J75,B00005T3JB,5.0,1034985600,"""Last chance to grab items at clearance prices. Up to 70% off!"""
4881,Mohanlal Chada,ABFMCMZDV4J75,B00005T3T6,5.0,1025049600,"""Buy a laptop, mouse, and bag together and save 15%."""
4882,Mohanlal Chada,ABFMCMZDV4J75,B00ANJRYDE,5.0,1376697600,"""Upgrade your phone and get a free case and screen protector."""
4883,Anya Gandhi,A11ZP93TJED4T6,0972683275,2.0,1285891200,"""Upgrade your phone and get a free case and screen protector."""
4884,Anya Gandhi,A11ZP93TJED4T6,B0002GRUJ6,5.0,1285891200,"""Welcome to our store! New customers get 15% off their first order."""
4885,Anya Gandhi,A11ZP93TJED4T6,B000JZ4DWC,5.0,1285977600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
4886,Anya Gandhi,A11ZP93TJED4T6,B000UHQVOW,4.0,1285977600,"""Subscribe to our newsletter and receive 10% off your first order."""
4887,Anya Gandhi,A11ZP93TJED4T6,B0015AV3XM,5.0,1285977600,"""Subscribe to our newsletter and receive 10% off your first order."""
4888,Anya Gandhi,A11ZP93TJED4T6,B002IC0YL8,5.0,1285977600,"""Refer a friend and get 20% off your next purchase when they make their first order."""
4889,Anya Gandhi,A11ZP93TJED4T6,B002RMPHMU,4.0,1285891200,"""BOGO 50% off on all dresses."""
4890,Anya Gandhi,A11ZP93TJED4T6,B0031RGKV2,4.0,1285977600,"""Exclusive offer for our loyal customers: 20% off your next visit."""
4891,Samarth Banik,AMUZCYTOQ75PC,0972683275,5.0,1367712000,"""Upgrade your phone and get a free case and screen protector."""
4892,Samarth Banik,AMUZCYTOQ75PC,B001TICH08,5.0,1367712000,"""Refer a friend and get 20% off your next purchase when they make their first order."""
4893,Samarth Banik,AMUZCYTOQ75PC,B0085S0838,5.0,1374105600,"""Limited stock remaining: Clearance items must go!"""
4894,Sara Chada,AFEASK6FJZ8X8,0972683275,5.0,1370390400,"""Upgrade your phone and get a free case and screen protector."""
4895,Anya Srinivasan,A114Z5X6UH93GT,0972683275,5.0,1358553600,"""Upgrade your phone and get a free case and screen protector."""
4896,Anya Srinivasan,A114Z5X6UH93GT,B002RL875A,4.0,1362009600,"""Save $10 when you spend $50 or more."""
4897,Anya Srinivasan,A114Z5X6UH93GT,B003ES5ZUU,5.0,1358553600,"""Enjoy free shipping on orders over $25."""
4898,Anya Srinivasan,A114Z5X6UH93GT,B004FMI3DA,3.0,1362009600,"""Enjoy free shipping on orders over $25."""
4899,Anya Srinivasan,A114Z5X6UH93GT,B005H3I38Q,4.0,1358553600,"""Exclusive offer for our loyal customers: 20% off your next visit."""
4900,Anya Srinivasan,A114Z5X6UH93GT,B006ON5KZC,5.0,1404345600,"""Birthday month exclusive: 10% off for all August birthdays."""
4901,Anya Srinivasan,A114Z5X6UH93GT,B007KPIMXK,4.0,1404345600,"""Limited-time offer: 50% off until midnight!"""
4902,Anya Srinivasan,A114Z5X6UH93GT,B00EL93M3S,3.0,1404345600,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
4903,Anya Srinivasan,A114Z5X6UH93GT,B00IYXP9HE,4.0,1404345600,"""Upgrade your phone and get a free case and screen protector."""
4904,Mamooty Rattan,A12LBD1IJ8M99Y,0972683275,4.0,1371340800,"""Upgrade your phone and get a free case and screen protector."""
4905,Mamooty Rattan,A12LBD1IJ8M99Y,B004K61QAS,5.0,1345593600,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
4906,Mamooty Rattan,A12LBD1IJ8M99Y,B0074FGLUM,5.0,1371340800,"""Tag a friend and both of you get a 15% discount code."""
4907,Neysa Vohra,A1RPOL9OFAQ0E1,0972683275,5.0,1390435200,"""Upgrade your phone and get a free case and screen protector."""
4908,Neysa Vohra,A1RPOL9OFAQ0E1,B005D614AG,5.0,1340668800,"""BOGO 50% off on all dresses."""
4909,Lakshit Shankar,A237VI9P6R8P1B,0972683275,4.0,1334707200,"""Upgrade your phone and get a free case and screen protector."""
4910,Khushi Dube,A1OBZBKACUXUXB,0972683275,5.0,1391731200,"""Upgrade your phone and get a free case and screen protector."""
4911,Drishya Raman,A1JTG2AJ38OHKO,0972683275,5.0,1331078400,"""Upgrade your phone and get a free case and screen protector."""
4912,Drishya Raman,A1JTG2AJ38OHKO,B005HSG3TC,3.0,1353715200,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
4913,Drishya Raman,A1JTG2AJ38OHKO,B006GWO5WK,5.0,1353715200,"""Last chance to grab items at clearance prices. Up to 70% off!"""
4914,Drishya Raman,A1JTG2AJ38OHKO,B0079UAT0A,5.0,1353715200,"""Buy one, get one 50% off."""
4915,Rhea Dhillon,AE338NNTGECZ1,0972683275,5.0,1339200000,"""Upgrade your phone and get a free case and screen protector."""
4916,Neelofar Chad,A18L76V7IM7RAI,0972683275,5.0,1367193600,"""Upgrade your phone and get a free case and screen protector."""
4917,Veer Hegde,A1VCIN0PAVIZOR,0972683275,5.0,1363046400,"""Upgrade your phone and get a free case and screen protector."""
4918,Veer Hegde,A1VCIN0PAVIZOR,B003ES5ZUU,5.0,1363046400,"""Enjoy free shipping on orders over $25."""
4919,Purab Bajaj,A3PLWFLSHYF4BD,0972683275,5.0,1354924800,"""Upgrade your phone and get a free case and screen protector."""
4920,Sana Dey,A267GR678IPW5E,0972683275,5.0,1379462400,"""Upgrade your phone and get a free case and screen protector."""
4921,Sana Dey,A267GR678IPW5E,B0029Y1CRA,5.0,1399075200,"""BOGO 50% off on all dresses."""
4922,Aradhya Iyengar,A3O2WCP3UM0J7Y,0972683275,5.0,1379116800,"""Upgrade your phone and get a free case and screen protector."""
4923,Aradhya Iyengar,A3O2WCP3UM0J7Y,B001GTT0VO,1.0,1379116800,"""Limited stock remaining: Clearance items must go!"""
4924,Stuvan Subramanian,A1WBDC76QEJLUK,0972683275,4.0,1355875200,"""Upgrade your phone and get a free case and screen protector."""
4925,Stuvan Subramanian,A1WBDC76QEJLUK,B005ONMDYE,4.0,1402617600,"""Save $10 when you spend $50 or more."""
4926,Ahana  Chakraborty,A13VY1C3HIGVRP,0972683275,5.0,1333756800,"""Upgrade your phone and get a free case and screen protector."""
4927,Riaan Sen,A23S2XCWFZM976,0972683275,5.0,1388707200,"""Upgrade your phone and get a free case and screen protector."""
4928,Riaan Sen,A23S2XCWFZM976,B002K9GCU6,1.0,1389830400,"""Buy one, get one 50% off."""
4929,Riaan Sen,A23S2XCWFZM976,B002V8C3W2,5.0,1343088000,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
4930,Riaan Sen,A23S2XCWFZM976,B0052SCU8U,5.0,1389830400,"""Buy one, get one 50% off."""
4931,Riaan Sen,A23S2XCWFZM976,B008GVOVK0,2.0,1390348800,"""Tag a friend and both of you get a 15% discount code."""
4932,Riaan Sen,A23S2XCWFZM976,B00B1JC764,2.0,1390089600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
4933,Zara Chaudhuri,A3TG05J8EU1EDF,0972683275,5.0,1387152000,"""Upgrade your phone and get a free case and screen protector."""
4934,Zara Chaudhuri,A3TG05J8EU1EDF,B0037SRV5E,1.0,1382313600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
4935,Zara Chaudhuri,A3TG05J8EU1EDF,B005HBEZYE,3.0,1386201600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
4936,Zara Chaudhuri,A3TG05J8EU1EDF,B008RZ0EQ0,4.0,1385078400,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
4937,Aaryahi Agate,A3IR82A2D7R7FD,0972683275,4.0,1379203200,"""Upgrade your phone and get a free case and screen protector."""
4938,Stuvan Sankar,A19HA89L528MI2,0972683275,4.0,1361750400,"""Upgrade your phone and get a free case and screen protector."""
4939,Vardaniya Bandi,A3KJ0FH0HTQL63,0972683275,5.0,1361145600,"""Upgrade your phone and get a free case and screen protector."""
4940,Aarna Zachariah,A3NL1YLHDPLZ0B,0972683275,5.0,1386547200,"""Upgrade your phone and get a free case and screen protector."""
